4.207555181905453523e-01,6.678026398987452206e-01,2.303227734721506881e-01,6.879490556601803863e-01,8.731478105730161587e-02,7.900150663592647726e-01,2.693145639004498326e-01,6.332744767904803229e-01,9.375750752476663674e-02,9.486500721013185755e-01,8.681904450659526651e-01,2.823108865600928441e-01,3.276525353706210009e-01,5.214456353654551846e-01,3.232241012228432853e-01,1.860752243274987894e-02,8.901963865804831677e-01,1.527013234092949867e-01,1.493243982596618169e-01,2.246560322907079632e-01,5.885435900533853015e-01,7.455623865341656220e-01,9.071226254402222633e-01,3.371349058228446660e-01,7.451721828448808482e-01,9.254084335699388486e-01,2.360532946988525005e-01,5.825785439988095948e-01,1.988084596240121682e-01,9.530992354921793419e-01,4.651081511275803049e-01,6.981741515236961071e-02,4.488927769239261512e-01,4.666704069722750203e-01,2.104347270466639941e-01,5.140420177132284385e-01,9.326143010480443252e-01,5.056875517521868257e-01,1.719132683129899197e-01,9.581545962168276365e-01,1.514228234324291877e-01,9.261055274669578452e-01,7.738898771220800166e-01,2.900830786643197046e-01,7.871109707335898209e-01,1.517419072899035548e-01,3.569664371922249835e-01,8.668414781858346796e-01,3.227262144795982612e-01,8.380113200712210331e-01,7.849631007648713021e-01,4.556957320774251974e-01,1.837698866056741709e-01,6.002391470904736570e-01,2.956385087738047091e-01,9.590884346018346829e-01,5.401464074853938868e-01,5.811009211163146171e-01,9.998660881307661619e-01,6.507588809149389419e-01,2.502490352026319753e-01,4.927835063905463553e-01,2.636692830064356619e-01,4.174409739295429356e-01,2.824647629956722472e-01,6.949019861721950075e-01,6.992969363400070026e-01,9.142580914640151546e-01,4.718820914562614766e-01,8.665953564003828768e-01,9.447385366684565300e-01,1.909007855517285135e-01,9.896441742174734157e-01,1.814624765986732058e-01,4.406937284120272524e-01,5.434834622448220243e-01,3.728207596415475944e-01,6.064181746167244258e-01,1.425611629803098523e-01,9.603368706088588613e-01,3.139018247311186061e-01,7.089191243702401835e-01,9.616690468513704459e-01,1.123962860367916372e-01,4.221305772988841465e-01,1.958966247175403241e-01,9.678114548595705413e-01,6.935770598598822723e-02,3.759928979936402182e-01,2.087073379647520488e-01,1.730768176441039863e-01,5.465683778414066607e-01,4.836878785216369714e-02,7.456841971008137948e-01,9.990788584998735455e-01,9.736980877674307200e-01,8.738402555300551766e-01,7.413788284628443082e-01,9.311585449126161818e-01,5.025346859671074862e-01,-1.036677870533016854e+00
7.263671541416463207e-01,4.752190057624838815e-01,7.791224615326064473e-01,6.315898896088661951e-01,5.292688077928600077e-01,7.372842340575398445e-01,4.832197859560372066e-02,1.246534135286574418e-01,8.398741280961764533e-01,4.906027232634809776e-01,2.489459023667426329e-01,1.080831592161213273e-02,9.539313968323095416e-01,8.062257923296316520e-01,8.876573754307461872e-01,3.071405461659123537e-01,2.809498982414102564e-01,4.953459824976130799e-01,6.563431696873562871e-01,5.391908628494146427e-02,8.791578899316664364e-01,1.953036227089665067e-01,2.771206997582282838e-01,7.886564563312776777e-01,2.061886990680573684e-01,3.829143387497360163e-01,8.280071927231359430e-01,5.192925916027404387e-01,8.287942463255817405e-01,3.453087882407899212e-01,4.220363969957158234e-01,2.462968814259650641e-01,1.350969388910361335e-01,9.788203759658165026e-01,1.067363186148617693e-01,9.927470368429425207e-02,9.139216226385149522e-01,3.882720536897797947e-01,9.599144069516875044e-01,9.994348528166245860e-01,8.334903310398027454e-01,2.947102574218485316e-01,6.461420537148767629e-01,7.117361499421853699e-01,2.585861829676110446e-01,7.053643446268043071e-01,6.675802185726735782e-01,5.523346755910905070e-01,7.201631241258387162e-01,4.915725452588708411e-01,1.900696722756893831e-01,5.805990638014741911e-01,7.404599054382174916e-01,5.389492042600788624e-01,4.614179416116637178e-02,5.025794286689200252e-02,4.374147900768775576e-01,4.478376495317477612e-01,7.383873480429599123e-01,2.995511348035347909e-01,3.477745130545074614e-01,1.385464319971201341e-01,2.005837742441879401e-01,9.413119684102271290e-01,6.364246961321495810e-02,2.114818175872250627e-01,9.009902819803812246e-01,1.863702912496958408e-01,7.268877852816840734e-01,1.797203175589691115e-01,9.394048746811693995e-01,8.185501515303369446e-01,5.220838189590194522e-01,1.356593241606305345e-01,8.978937273068720026e-01,6.212641127016568232e-01,2.151469500477760644e-01,1.542521648567742876e-01,4.250680415597051232e-01,3.049168681324616603e-01,2.956205050710697391e-01,5.600328482156738952e-01,3.939454762528105114e-01,5.331572296153908042e-01,1.011793767237288977e-01,4.619713247920967936e-01,8.591013282816167829e-01,2.230592160357347531e-02,8.412894778612506341e-01,3.597549211524103674e-01,7.744825963518492395e-01,7.371403731912310464e-01,7.245697271067486067e-01,8.260910204201323825e-01,1.412922049787871392e-01,5.530464799090634154e-01,9.057977309426863410e-01,8.707103313923203469e-01,6.741839842753052370e-01,6.611816051451112619e-01,-3.563201323577141366e+00
6.321600956942522442e-01,8.652341933375079508e-01,3.329105408892375495e-01,9.575995391530516265e-01,2.611706006158928117e-01,4.269631661152117896e-01,1.231534074422330205e-01,1.552546259953442309e-01,9.918213676153165848e-01,8.190689750969009086e-01,2.402133524179859148e-01,1.497758229567596189e-01,8.137501031574980725e-01,1.354439613446091206e-01,1.308453679276385673e-01,8.648210199499074546e-01,4.448659479896323043e-01,8.139306072944817450e-01,2.398432844732942826e-01,5.542135385479177723e-01,9.353128088552166153e-01,9.904807532952297766e-01,3.874219421268088048e-01,2.720010505259606859e-03,8.500641722836663750e-01,5.704495372988471757e-01,7.582542740297715245e-02,9.847213115875069755e-01,7.106871035061047559e-01,9.436811102997531009e-01,1.662458519367501220e-01,5.926428271280953508e-01,7.919319760201565250e-01,5.161404331865702133e-01,5.777046681347782764e-01,3.638360280271283331e-01,3.877369307094449269e-01,3.006338952057745484e-01,2.254607113869524504e-01,3.139134029249451840e-01,6.718379180209412826e-01,4.828591436156610683e-01,3.981877427441123940e-01,7.452629245463707752e-01,8.341806975623073939e-01,2.823655407153732311e-01,8.825558192249510769e-01,1.748656838615658682e-01,7.442748706046254936e-01,8.224893231975488606e-01,6.934866734169441438e-01,1.472220714857894741e-01,8.060224125443096188e-01,3.567637627334806494e-01,6.358471599785708861e-02,9.204757195703701100e-01,4.365464271238570504e-01,3.598460395089786434e-01,4.169931377578780518e-01,8.568393842171632135e-01,3.510758452956118658e-01,7.224481959914500484e-01,4.351300183511720432e-01,4.226515668930068692e-01,9.645186146403974536e-01,7.669924020239439200e-01,4.708079414463700596e-01,6.697227201356534820e-01,9.975914650334787304e-01,7.508022912085924316e-01,9.051784868737400291e-01,4.043237107739022784e-01,9.555327281478778190e-01,8.626948846613513577e-01,8.526131919152427630e-01,6.130579328299351483e-01,6.470896190497026357e-01,7.584581743636374940e-01,2.384826810968143640e-01,3.989514261562213671e-01,6.468277214578621592e-01,2.871606685497309908e-01,8.178249217367627999e-02,2.683821122726480768e-01,3.126319908288324179e-01,3.762696202732263018e-01,7.764807329116585333e-01,8.742194688108679834e-01,1.512661616539069387e-01,9.963658811402382742e-01,7.388722211715912369e-01,5.766827867064191482e-01,3.663482818017236298e-01,3.675957816303491166e-01,6.264229467794591999e-01,1.828494445681427827e-02,5.255161376626412695e-01,2.639160420092968584e-01,9.766315790685798914e-01,5.988772818139058707e-01,3.234974181081207600e+00
3.910979692681629816e-01,5.770963498869200459e-01,4.118083753345656017e-01,1.160819318038344150e-01,5.352023852146705618e-01,8.938564742950320108e-01,8.003176323066643061e-01,1.803749600660337071e-01,2.714462759185600760e-01,9.086299542017713948e-01,1.318113870423264222e-01,7.384727035262120820e-01,7.798609943722387694e-01,6.344222014357724371e-01,5.065466935487669131e-01,3.387496268873106953e-01,6.432300919286151331e-01,9.217415985319084015e-01,3.907105961919821180e-02,5.411611835715365304e-01,9.000651577895533162e-01,7.055992120409948498e-01,6.255861215544911147e-02,4.917260850601989919e-02,7.330303102982419494e-01,2.078517393163659133e-02,5.619855577695498372e-01,4.131655735488203307e-01,3.383397158127866566e-01,3.634716730806171192e-01,4.339238513698928656e-02,1.588268952505498266e-01,7.058021289404670107e-02,5.302461468521915133e-01,2.222906260585746363e-01,4.369694573310320962e-01,8.785614209092869054e-01,6.691163904404192619e-01,4.679806115595154248e-01,2.713878004548450074e-01,3.919306723738444909e-01,9.028170159320136889e-02,3.713626312450614142e-01,5.962799417320635564e-01,9.792332905718912350e-01,9.859470217684083160e-01,9.255284053058792093e-01,8.265678455292413407e-01,6.263463566129406912e-01,7.212398941118505213e-01,7.582849127220611107e-01,5.255856184183861357e-01,5.820580266699452165e-01,9.339367817544476091e-01,7.750921172471666454e-01,9.125289665992510901e-01,6.978316748672253045e-01,9.208324746811800132e-01,5.121001923354074892e-01,8.749121890972977322e-01,4.142949561685637105e-01,1.593705653066934680e-02,6.313043746683231205e-01,3.095074166101774438e-02,4.273931608205059351e-01,8.742695136849446547e-01,8.902688200932348250e-01,5.995124242372701362e-01,6.895190613793168444e-01,2.819821374885123078e-01,2.168685049110197216e-02,1.058971090845785001e-01,4.024834166896562593e-01,3.711229435344006733e-01,3.040037917663415135e-01,5.930005747264116556e-01,7.138246573650206539e-01,3.248129322420816312e-01,9.303965209291336080e-01,1.482316849749224508e-01,3.390174831309231696e-01,4.437134619683896775e-01,3.957036597953049739e-01,5.944756472688610405e-01,7.120859406434231209e-01,5.775499571849217473e-01,6.146986621484706870e-01,7.743525699733166956e-01,6.581625092721403725e-01,2.249769628653179865e-01,7.891272472441890340e-02,1.434561554546860407e-01,6.784553290835443340e-01,2.198717543814650011e-01,3.154786149422128538e-01,1.768060024664659391e-01,1.456208927959183885e-01,1.560272867259886453e-01,3.808704115692599368e-01,5.731702775197915489e-01,1.986081357860840058e+00
9.810440154648977229e-01,9.236230176516330159e-01,8.398591081577717610e-01,5.260031085734124812e-01,7.291486260018718024e-01,1.621387138157015517e-01,9.669281988223555890e-01,3.158570693167284116e-01,1.268807519276667906e-01,4.353571533101336932e-01,6.039976834232341218e-02,5.615474122625873088e-01,2.418416710946602599e-02,2.954827034734039959e-01,4.904269679404394955e-01,8.012627875130581279e-01,8.991868587437011895e-01,2.666794016778496479e-01,1.116821155832844470e-01,1.688465464511601510e-02,1.101390697319758472e-01,5.176393492350943593e-01,8.370744988886217319e-01,4.096950590857327823e-01,7.657159598964793368e-01,9.661814209765230421e-01,1.006887241724219173e-01,6.335205771817898901e-01,4.139335380881746795e-01,1.130276257721597455e-01,8.839985382562413063e-01,2.379889869177902462e-01,2.917205166589101895e-01,1.001782285626300339e-01,1.315460489347599626e-01,9.803912441857578486e-01,9.832556345416103571e-01,4.484134294710442337e-01,4.653650733622716196e-01,7.920484122125694970e-01,4.777088528336468354e-01,1.093854868246186829e-01,7.080094287034670586e-01,1.953593970008392633e-01,2.420052286715699275e-01,8.531842443626460604e-01,5.440562773022149523e-01,8.180447302951832089e-02,2.155966255859221858e-01,9.129878005506987249e-01,8.406500007678465725e-01,9.791419635374154495e-01,9.174084855210341560e-01,2.321725664712597226e-01,4.039603342873473446e-01,1.049065468549983393e-01,8.173096571522046050e-01,6.695135391611372055e-01,5.325151727500601062e-01,8.581459417896341035e-01,7.080998460206126000e-01,4.680774313505098316e-01,5.206567248131078740e-01,9.645024885421958905e-01,4.348190337043488229e-01,6.100024070990229808e-01,7.080507476288441238e-01,4.306433780940558398e-01,5.871399680676858690e-02,3.337627104283400481e-01,6.426515360061080262e-01,4.414308608518436872e-01,8.476153908948861337e-01,1.272402857012903121e-01,9.625018734591295200e-02,5.608344094885987507e-01,8.482902375607310752e-01,3.624197534120918718e-01,3.807714406620421599e-02,8.424518452521213563e-01,2.362840911937136301e-01,8.354216947496009293e-01,5.921314561180156533e-01,7.185940830194341711e-01,8.990225452564271080e-02,4.783600077904422987e-01,9.459667789265918669e-01,5.820028883795667074e-01,5.670068400649426188e-01,8.718849322617359121e-01,9.297839960806772996e-01,5.345847989363885500e-01,4.157317211781647037e-01,4.147235236765077770e-01,8.472055156555997613e-01,7.367327576172696402e-01,3.702698459741091686e-01,4.918592277790890810e-01,2.191334586660609318e-02,3.216369304519384187e-02,-1.601988494858710421e+00
6.526468159008538272e-01,9.658756255757361409e-01,8.804390007582503230e-01,3.495257618342029193e-02,7.520091155561858809e-01,4.910402826199246062e-01,3.158742787953668918e-01,4.562898328400410985e-01,4.717117571747572180e-01,3.619358968733852322e-01,5.662487112636143127e-01,8.168912751602563915e-02,9.112026824614022358e-01,4.403153811317611632e-01,7.937204032766076445e-01,5.650379509165021075e-01,5.352238452861323159e-01,8.944724200302104355e-01,1.593604023531857150e-01,7.393000044959869843e-01,7.151521881935574143e-01,5.611064272810469822e-01,5.909748430302024236e-01,8.202332167754594616e-01,6.898074539301825014e-01,8.283070089108780509e-01,2.370027793775160152e-01,2.262665038803024498e-01,6.290224667815448312e-01,6.808055079569145240e-01,1.389080560429927225e-01,4.693018544771100364e-01,9.098112537954694545e-01,3.958973849138669454e-01,5.286684306385613930e-02,1.478641560581240855e-01,1.535972731557917470e-01,4.945605181097519898e-01,7.953553660390412228e-01,5.561884964293333233e-01,9.993769443775089023e-01,1.824207400970653259e-01,4.117871566320765453e-01,5.048606805962785327e-02,3.806410844889528411e-01,8.202727318266447298e-01,5.008926392937026462e-01,3.340246981202192877e-01,2.200067434574582981e-01,5.977426646594252713e-01,2.996452814040317936e-01,5.200348003260494290e-01,9.686319686814081065e-01,6.214180214065123664e-01,3.054828825983942897e-01,7.951795000340402542e-01,7.933988639879208105e-02,8.472432819095362388e-01,8.243120838504554015e-01,9.630683619783811933e-01,8.200412761269486595e-01,9.568959191985791923e-01,9.473988094458835052e-01,9.731462598043684187e-01,6.284859747748224867e-01,4.831007261390251051e-01,2.149700015339500725e-01,5.487932297443034457e-01,4.008943463881270430e-01,9.293978314388382511e-01,5.873058940806330508e-02,2.147050475586347318e-01,5.286714314445435381e-01,2.886736180819693409e-03,7.979245217871917539e-01,6.068984324724121526e-01,5.893382892588462374e-01,1.646556003473851337e-01,7.076144011996021721e-01,5.168042570242070699e-01,3.080634792288423629e-01,5.322256516874744880e-01,3.637918348831410409e-01,9.260535594464195386e-01,3.360228997294326669e-01,9.194701269196569049e-01,9.678400220645625440e-01,2.285646168264201528e-01,6.856425698015261583e-01,4.339200802779836774e-01,8.786234828972746547e-01,6.803067087904098864e-01,7.054691518653055660e-01,3.580402852566649807e-01,3.314294408342229881e-01,8.906769938898091432e-01,4.823633584659872131e-01,3.707951207015708350e-01,2.891044873522052860e-02,2.559917798669981703e-01,-9.943261082838049658e-01
6.806355341784614543e-01,1.234925931142416555e-02,6.462790525746135994e-01,7.753315721484425049e-01,9.750025158695975191e-01,8.667671798926523952e-01,1.815394838537491840e-01,1.205568215009041877e-01,4.617155674482428251e-01,1.588732069574582129e-01,6.949146402977219861e-01,5.242980967420363125e-01,4.854051911515180340e-01,2.432837758156071173e-01,9.669059804085036181e-01,4.344961743825231926e-01,2.770107877339058611e-01,6.492240178263811723e-01,8.765194617816263190e-02,8.755843316894544870e-01,8.318068967123625201e-01,8.662090842355986142e-01,4.137957438508785835e-01,9.534669885072498685e-01,3.331395640911868350e-01,7.935047110749702259e-01,3.937185707512290689e-01,1.079877091257542832e-01,7.731747941302797855e-01,7.923697923815142818e-02,9.132648389824142843e-01,8.550787273564650626e-01,2.225117145804554886e-01,7.773684882378617544e-02,1.996901837777489419e-01,4.648232050120171266e-02,8.073954672179400882e-01,7.770323167950672349e-01,4.854202049671725305e-01,1.835409033241179877e-01,6.987635194969897823e-01,1.604362578972426956e-01,6.272661016103590059e-01,1.961222807037787952e-01,4.884618539027278938e-01,6.071018530173877270e-01,5.783096263422260463e-02,4.222060311611741668e-02,6.794156133503047590e-01,4.952714271309150984e-01,3.436987370710625767e-01,2.387975843941585463e-01,6.289616844079700675e-01,7.643219384856256848e-01,2.909079988317493370e-01,3.545705059177269858e-01,8.830479584161888829e-01,2.885943610573185047e-01,2.531978774761459716e-01,5.521766822350077097e-01,4.250437923070166102e-01,5.858764973284575905e-01,1.134561401012204040e-01,4.467652147659987305e-01,4.840048272333153934e-01,9.364914288779047080e-01,3.397899197058905640e-01,6.160696113178498745e-02,7.096925933742258552e-01,9.275715476802207649e-01,9.793156849646512674e-01,5.288723500637069197e-01,8.793852764742381423e-01,7.258417790010984749e-02,4.198374293387352463e-02,2.455082601769168482e-01,2.463827679396257686e-02,9.703773973243527973e-01,3.346110191239399789e-01,6.214189663745163239e-01,6.574103843845879869e-02,3.102031594124705638e-01,2.223086008635598576e-01,1.545716083843047262e-01,4.003924390588995408e-01,9.004150218427757757e-01,9.005338780463937320e-01,2.535019912955819299e-01,6.916393014321132737e-01,9.036829054862203225e-01,6.443569780119515755e-01,5.619558777811595185e-02,6.694606592775379506e-01,2.882798009997530331e-01,4.248979134332930840e-02,3.949710125211303158e-02,3.849973306880714041e-01,2.552783605429181923e-01,1.275120627313047761e-01,9.058078938190941010e-01,-2.651545261017796751e+00
3.767795269178898510e-01,5.820359756621046321e-01,2.345588003010981026e-01,2.718360672621701335e-01,6.858488514848216644e-01,4.287494021855280391e-01,3.190278359418859955e-01,3.609188905462558106e-01,3.384565921518440934e-01,5.371005865631771625e-01,7.481165162167063842e-01,1.358140226168014220e-02,3.763571535639100851e-01,7.319424690573972381e-01,4.411224438657646019e-02,6.115829741319523949e-01,1.547270007651874169e-01,3.661422885007530326e-01,6.846467169632081129e-01,9.594519845337922126e-01,3.950273979733592844e-01,9.614668782841122585e-01,3.908332142198459591e-01,5.151926688586335734e-01,1.423205749375173745e-01,5.568365526671662513e-01,1.430397583049557442e-01,4.840263222922823738e-01,2.207274754036592235e-01,9.504025261054334095e-01,5.176406430104005807e-01,8.795176158461119886e-01,5.134648673820675358e-01,7.091405158475720949e-01,8.189058245795020063e-01,9.223338066326520757e-01,4.416572680023626019e-01,5.610179307196762055e-01,4.552106516419421878e-01,8.245547434718638602e-01,6.599862230559909726e-01,4.195315539497217472e-01,1.829123275525863512e-01,6.806443086518658703e-01,3.509104274711809524e-01,2.711263995241686153e-02,4.398218594139220450e-01,3.495552403566550836e-01,5.118348795317378963e-01,8.020884955991751664e-01,3.477271910902673957e-01,2.472412873375791076e-01,3.089260343675671594e-01,6.261328047360392723e-01,7.879710534765806962e-01,8.104041593018918022e-02,7.859861723758434504e-01,9.890649699992781763e-01,2.218309661270273514e-01,7.211804639215998458e-01,6.611290459275940279e-01,4.684868620024810193e-01,7.011859707181785639e-01,7.740876301839183515e-02,5.933943407014327098e-01,2.810591637480220895e-01,7.293995083800441925e-02,7.963769902727702021e-02,3.206722394765799677e-01,3.941821913063253691e-01,2.397731461219778648e-01,2.101679402370538741e-01,2.221635484811516070e-01,1.461668999547639514e-01,6.640067110239848969e-01,4.963139616574128166e-01,1.246056885537651926e-01,6.515476700805401533e-01,7.614355496581194371e-01,5.661479969533785850e-01,4.123374011004249384e-01,7.556522295845026216e-01,2.609492372202418808e-01,3.404384372934091685e-01,9.237173593792069592e-02,5.371640382261746449e-01,1.880472371988484159e-02,7.584880121417776344e-01,3.184313984697791922e-01,1.870165721008776316e-01,8.689255243909468351e-01,4.550227011570027180e-01,1.078029327228301470e-01,5.685267517656045211e-02,7.953088998356460104e-01,6.791633633864719855e-01,8.994705924586676726e-02,5.881121194102824079e-01,3.275259911220197440e-01,1.777156778365520662e-01,3.766983327158423212e+00
2.552294148600697810e-02,6.362353958831776790e-01,9.420235598436861313e-01,1.158414458940083547e-01,6.056851877109012960e-01,7.999476138927946733e-01,2.191400905886019546e-01,8.761551593778956759e-01,2.216863706644270904e-01,4.695872098811915141e-02,1.717456804830923556e-01,1.688371616281744148e-01,9.795435574773094789e-01,1.909782499445942250e-01,8.650058240285588562e-01,4.862359051752108696e-01,2.800196099646153902e-01,7.934893128525393191e-01,1.665365331110769676e-01,2.820948269022514054e-01,1.592884653983153154e-01,7.235323959559736284e-01,3.166511408125876059e-01,1.965857885883492973e-01,9.185363915415447611e-01,5.588748485337914351e-01,8.244723272955497562e-01,5.593680529638186405e-01,1.866239234008163494e-01,9.161820147616517307e-01,1.896393455250389160e-01,7.324222931738012532e-01,7.252044955457406239e-01,8.545473187425371986e-01,6.414192011218892153e-01,5.722603121520311031e-01,9.335103121812020621e-01,9.972082427129946858e-02,4.661350327958759809e-01,4.246968474501621182e-01,9.112636332856220989e-01,4.278382819018305971e-01,3.171327928135350138e-01,4.302101951911990740e-01,3.606895146963418064e-01,1.281128642162528974e-01,7.110337288990428162e-01,2.492256496276096245e-01,9.144027645865360210e-01,1.827511845572595828e-01,9.037628673721276318e-02,8.048743290489236424e-01,7.589951456596047974e-01,8.708160455059191785e-01,8.600869465606997277e-01,6.843821159818541666e-02,6.614466286090137093e-01,1.142889081502466153e-01,1.478389326511007074e-01,6.630544176336006235e-02,5.383480795761903526e-01,7.101817842572629713e-01,3.038505682426867471e-01,3.934355328797666251e-01,7.147749841241359814e-01,1.286294674045700415e-01,7.266966983906235633e-01,5.432300082245263839e-01,3.094994924064080610e-01,3.480245561187114145e-01,2.918227647036776284e-01,3.281317819521936130e-01,3.537043935828954044e-02,8.170607745550519940e-01,6.024975063990637425e-01,3.387044816565495386e-01,7.999735104811418474e-01,4.097809260575836499e-01,7.392272788882807699e-01,5.129820435917631372e-02,6.310142805117394671e-01,7.252813449854255134e-01,4.549426241712724028e-01,8.892385887177427506e-01,9.246467533014951501e-01,7.440836239779422545e-01,4.732162720703169123e-01,9.179266907500693851e-01,3.780566152400410829e-03,5.856200054626266027e-01,2.410106035924686196e-01,2.289642860130508550e-01,1.970205219747527270e-01,2.258394848260909527e-01,7.957991151248522410e-01,7.600255858402660269e-02,1.426209333092048892e-01,5.015689710102769761e-01,7.715519074290195789e-01,3.636885127479808633e-01,9.731005797036520466e-01
3.623313107128426358e-01,7.295803548784678405e-01,9.442894210298765634e-01,2.359055590658716284e-01,4.627241503004966283e-01,4.110968929533664884e-03,9.531308823598272362e-01,6.911999450842779558e-01,2.061376330307911342e-01,4.937854496041437224e-01,4.652476878602240795e-01,8.471681629415805936e-02,2.936444591277265204e-01,8.910768232684666001e-01,6.229084864866599736e-01,3.155968718679283969e-01,8.633260195889145283e-01,4.497256606652403343e-01,6.871781439440308725e-01,7.447870126774368549e-01,8.438431969170059332e-01,7.323041190123711353e-01,6.279843866840156830e-01,1.735172036307494059e-01,7.930905208803867845e-01,5.881959278255489698e-01,6.679682007616045691e-01,5.106500941258411697e-01,7.233841631186778143e-01,2.043946084452996637e-01,3.934143887095464809e-02,7.759548358055223805e-01,1.764607606197887701e-02,2.897344777505179714e-01,9.509118179631388390e-01,1.195171999217091718e-01,4.937559591375519918e-01,5.160195218582273036e-01,9.834545702727190974e-01,4.758579097387360957e-01,8.189752743720413175e-01,7.813793333223197912e-01,5.486993921000347108e-01,1.482957488963454473e-02,5.913170242514487196e-02,2.039048842529113115e-01,9.579888599971440044e-01,9.992309239319213665e-01,2.357418053236027822e-01,2.927457221519997876e-01,3.918915503569585512e-01,7.700265169286630851e-01,1.444228225892179029e-01,2.861391224533879063e-01,6.200325403409689962e-01,9.234735828517729450e-01,3.445112517006202468e-01,5.652285585425024239e-01,3.147538358894476085e-01,9.188787578572127357e-01,1.021703178046928784e-01,5.159206848279560553e-01,8.094782318458647596e-01,9.999991578110730694e-01,5.118966098893108496e-01,8.457014798607347394e-01,2.669144867133868004e-01,4.142036150907615344e-01,5.762189386606287878e-01,5.008194077981866776e-01,1.154889545583293042e-03,7.270948356856410388e-01,1.640440393740543179e-01,3.477153161004213899e-01,4.414178901687157985e-01,9.249898065202333264e-02,4.032192166206034489e-01,1.197880394354536859e-01,5.555983810977727089e-02,6.564238825790416065e-01,7.551857258865483091e-01,3.069904869900399458e-01,5.361659807355314555e-01,1.408391965609145924e-02,6.175881149776925039e-01,8.593492820336139371e-01,3.030961360362672830e-01,6.811670570134685798e-01,6.504197243753653268e-01,7.955793935714731147e-01,6.025818606828532431e-01,6.023504425635894943e-02,5.858068891588414928e-01,2.464396026608592916e-01,4.404396433770803032e-01,1.008608153314645151e-01,9.858242408314599192e-02,2.089432154703981803e-01,6.571483445754918717e-01,3.526907138303143618e-01,2.704693558957969479e+00
